PIENAPT00000018331	ENSP00000395873.1	33.6	116	45	1	93	208	163	246	1.6e-09	62.8
PIENAPT00000018331	ENSP00000288988.6	32.8	122	50	1	78	199	68	157	4.6e-09	61.2
PIENAPT00000018330	ENSP00000376570.3	34.0	162	73	2	64	225	58	185	7.3e-15	80.5
PIENAPT00000018330	ENSP00000387239.1	34.0	162	73	2	64	225	58	185	7.3e-15	80.5
PIENAPT00000018330	ENSP00000227756.4	31.5	149	68	2	75	221	108	224	3.4e-12	71.6
PIENAPT00000018330	ENSP00000265000.4	31.5	165	78	3	64	228	150	279	4.4e-12	71.2
PIENAPT00000018330	ENSP00000427050.1	31.5	165	78	3	64	228	150	279	4.4e-12	71.2
PIENAPT00000018330	ENSP00000415210.2	33.6	134	56	2	75	208	100	200	1.7e-11	69.3
PIENAPT00000018330	ENSP00000297107.6	33.6	134	56	2	75	208	100	200	1.7e-11	69.3
PIENAPT00000018330	ENSP00000336729.4	32.8	183	79	6	50	228	48	190	1.7e-11	69.3
PIENAPT00000018330	ENSP00000402970.3	32.8	183	79	6	50	228	48	190	1.7e-11	69.3
PIENAPT00000018330	ENSP00000451420.1	32.8	183	79	6	50	228	48	190	1.7e-11	69.3
PIENAPT00000018330	ENSP00000451200.1	32.8	183	79	6	50	228	48	190	1.7e-11	69.3
PIENAPT00000018330	ENSP00000444171.1	32.4	148	62	4	81	225	134	246	2.9e-11	68.6
PIENAPT00000018330	ENSP00000348668.2	32.4	148	62	4	81	225	134	246	2.9e-11	68.6
PIENAPT00000018330	ENSP00000474670.1	32.4	148	62	4	81	225	134	246	2.9e-11	68.6
PIENAPT00000018330	ENSP00000465341.1	31.3	131	57	2	90	219	85	183	1.1e-10	66.6
PIENAPT00000018330	ENSP00000269195.4	31.3	131	57	2	90	219	85	183	1.1e-10	66.6
PIENAPT00000018330	ENSP00000428573.1	44.4	72	39	1	75	146	100	170	2.4e-10	65.5
PIENAPT00000018330	ENSP00000366889.2	44.4	72	39	1	75	146	100	170	2.4e-10	65.5
PIENAPT00000018330	ENSP00000376465.3	30.9	165	76	4	64	225	125	254	3.2e-10	65.1
PIENAPT00000018330	ENSP00000412643.1	30.9	165	76	4	64	225	125	254	3.2e-10	65.1
PIENAPT00000018330	ENSP00000423313.1	30.5	128	57	1	81	208	100	195	7.0e-10	63.9
PIENAPT00000018330	ENSP00000423827.1	30.5	128	57	1	81	208	83	178	7.0e-10	63.9
PIENAPT00000018330	ENSP00000344260.5	33.6	116	45	1	93	208	163	246	1.6e-09	62.8
PIENAPT00000018330	ENSP00000395873.1	33.6	116	45	1	93	208	163	246	1.6e-09	62.8
PIENAPT00000018330	ENSP00000288988.6	32.8	122	50	1	78	199	68	157	4.6e-09	61.2
PIENAPT00000018328	ENSP00000376570.3	31.7	605	251	12	64	621	58	547	4.5e-76	285.4
PIENAPT00000018328	ENSP00000387239.1	33.6	533	202	10	64	550	58	484	4.2e-74	278.9
PIENAPT00000018328	ENSP00000436604.2	31.5	685	286	17	6	624	10	577	3.9e-72	272.3
PIENAPT00000018328	ENSP00000447852.1	32.7	620	243	15	63	624	71	574	1.9e-71	270.0
PIENAPT00000018328	ENSP00000269195.4	30.2	579	242	12	90	621	85	548	5.7e-71	268.5
PIENAPT00000018328	ENSP00000355632.4	30.1	601	249	12	70	621	85	563	3.1e-69	262.7
PIENAPT00000018328	ENSP00000444171.1	29.8	574	242	11	81	600	134	600	2.5e-63	243.0
PIENAPT00000018328	ENSP00000348668.2	29.8	574	242	11	81	600	134	600	2.5e-63	243.0
PIENAPT00000018328	ENSP00000376465.3	31.3	530	212	10	64	542	125	553	6.3e-62	238.4
PIENAPT00000018328	ENSP00000297107.6	29.6	601	266	15	75	626	100	592	4.1e-61	235.7
PIENAPT00000018328	ENSP00000288988.6	29.3	600	252	15	78	623	68	549	6.9e-61	235.0
PIENAPT00000018328	ENSP00000385435.1	29.3	600	252	15	78	623	48	529	6.9e-61	235.0
PIENAPT00000018328	ENSP00000336729.4	29.8	628	266	18	50	623	48	554	3.4e-60	232.6
PIENAPT00000018328	ENSP00000402970.3	29.8	628	266	18	50	623	48	554	3.4e-60	232.6
PIENAPT00000018328	ENSP00000451420.1	31.8	490	178	8	50	491	48	429	6.1e-57	221.9
PIENAPT00000018328	ENSP00000451200.1	31.8	490	178	8	50	491	48	429	6.1e-57	221.9
PIENAPT00000018328	ENSP00000500791.1	30.1	509	201	10	63	524	94	494	1.4e-56	220.7
PIENAPT00000018328	ENSP00000329846.8	30.1	509	201	10	63	524	94	494	1.4e-56	220.7
PIENAPT00000018328	ENSP00000423313.1	28.0	599	265	14	81	625	100	586	2.3e-56	219.9
PIENAPT00000018328	ENSP00000423827.1	28.0	599	265	14	81	625	83	569	2.3e-56	219.9
PIENAPT00000018328	ENSP00000344260.5	29.1	592	253	14	93	632	163	639	3.0e-56	219.5
PIENAPT00000018328	ENSP00000465341.1	35.3	363	131	4	90	451	85	344	5.1e-56	218.8
PIENAPT00000018328	ENSP00000259056.4	32.0	456	159	8	81	489	456	807	5.7e-55	215.3
PIENAPT00000018328	ENSP00000314500.5	28.9	567	231	15	111	623	106	554	7.4e-55	214.9
PIENAPT00000018328	ENSP00000364150.3	37.1	367	167	9	308	621	219	574	3.7e-54	212.6
PIENAPT00000018324	ENSP00000376570.3	35.7	538	251	12	64	554	58	547	2.1e-82	306.6
PIENAPT00000018324	ENSP00000387239.1	38.4	466	202	10	64	483	58	484	2.0e-80	300.1
PIENAPT00000018324	ENSP00000436604.2	34.7	620	285	17	6	557	10	577	1.3e-79	297.4
PIENAPT00000018324	ENSP00000447852.1	36.4	555	242	15	63	557	71	574	6.4e-79	295.0
PIENAPT00000018324	ENSP00000269195.4	34.2	512	242	12	90	554	85	548	7.8e-77	288.1
PIENAPT00000018324	ENSP00000395122.2	34.5	534	242	10	88	557	118	607	7.8e-77	288.1
PIENAPT00000018324	ENSP00000416787.1	34.5	534	242	10	88	557	118	607	7.8e-77	288.1
PIENAPT00000018324	ENSP00000355632.4	33.5	534	251	12	70	554	85	563	2.4e-73	276.6
PIENAPT00000018324	ENSP00000444171.1	33.6	509	240	10	81	533	134	600	3.2e-70	266.2
PIENAPT00000018324	ENSP00000348668.2	33.6	509	240	10	81	533	134	600	3.2e-70	266.2
PIENAPT00000018324	ENSP00000364150.3	34.1	519	242	13	89	554	103	574	3.5e-69	262.7
PIENAPT00000018324	ENSP00000376465.3	35.3	465	212	9	64	475	125	553	2.3e-68	260.0
PIENAPT00000018324	ENSP00000297107.6	32.8	534	269	14	75	559	100	592	6.6e-68	258.5
PIENAPT00000018324	ENSP00000336729.4	33.0	561	268	18	50	556	48	554	4.3e-67	255.8
PIENAPT00000018324	ENSP00000402970.3	33.0	561	268	18	50	556	48	554	4.3e-67	255.8
PIENAPT00000018324	ENSP00000288988.6	32.8	533	253	14	78	556	68	549	5.6e-67	255.4
PIENAPT00000018324	ENSP00000385435.1	32.8	533	253	14	78	556	48	529	5.6e-67	255.4
PIENAPT00000018324	ENSP00000451420.1	36.4	423	180	8	50	424	48	429	9.9e-64	244.6
PIENAPT00000018324	ENSP00000451200.1	36.4	423	180	8	50	424	48	429	9.9e-64	244.6
PIENAPT00000018324	ENSP00000500791.1	34.8	442	200	11	63	457	94	494	2.9e-63	243.0
PIENAPT00000018324	ENSP00000329846.8	34.8	442	200	11	63	457	94	494	2.9e-63	243.0
PIENAPT00000018324	ENSP00000423313.1	30.7	531	271	13	81	558	100	586	1.4e-62	240.7
PIENAPT00000018324	ENSP00000423827.1	30.7	531	271	13	81	558	83	569	1.4e-62	240.7
PIENAPT00000018324	ENSP00000465341.1	43.2	296	131	4	90	384	85	344	7.1e-62	238.4
PIENAPT00000018324	ENSP00000259056.4	37.4	390	158	8	81	422	456	807	9.3e-62	238.0
PIENAPT00000018327	ENSP00000376570.3	31.7	605	251	12	64	621	58	547	4.6e-76	285.4
PIENAPT00000018327	ENSP00000387239.1	33.6	533	202	10	64	550	58	484	4.3e-74	278.9
PIENAPT00000018327	ENSP00000436604.2	31.5	685	286	17	6	624	10	577	4.0e-72	272.3
PIENAPT00000018327	ENSP00000447852.1	32.7	620	243	15	63	624	71	574	2.0e-71	270.0
PIENAPT00000018327	ENSP00000269195.4	30.2	579	242	12	90	621	85	548	5.8e-71	268.5
PIENAPT00000018327	ENSP00000355632.4	30.1	601	249	12	70	621	85	563	3.2e-69	262.7
PIENAPT00000018327	ENSP00000444171.1	29.8	574	242	11	81	600	134	600	2.6e-63	243.0
PIENAPT00000018327	ENSP00000348668.2	29.8	574	242	11	81	600	134	600	2.6e-63	243.0
PIENAPT00000018327	ENSP00000376465.3	31.3	530	212	10	64	542	125	553	6.4e-62	238.4
PIENAPT00000018327	ENSP00000297107.6	29.6	601	266	15	75	626	100	592	4.2e-61	235.7
PIENAPT00000018327	ENSP00000288988.6	29.3	600	252	15	78	623	68	549	7.1e-61	235.0
PIENAPT00000018327	ENSP00000385435.1	29.3	600	252	15	78	623	48	529	7.1e-61	235.0
PIENAPT00000018327	ENSP00000336729.4	29.8	628	266	18	50	623	48	554	3.5e-60	232.6
PIENAPT00000018327	ENSP00000402970.3	29.8	628	266	18	50	623	48	554	3.5e-60	232.6
PIENAPT00000018327	ENSP00000451420.1	31.8	490	178	8	50	491	48	429	6.2e-57	221.9
PIENAPT00000018327	ENSP00000451200.1	31.8	490	178	8	50	491	48	429	6.2e-57	221.9
PIENAPT00000018327	ENSP00000500791.1	30.1	509	201	10	63	524	94	494	1.4e-56	220.7
PIENAPT00000018327	ENSP00000329846.8	30.1	509	201	10	63	524	94	494	1.4e-56	220.7
PIENAPT00000018327	ENSP00000423313.1	28.0	599	265	14	81	625	100	586	2.4e-56	219.9
PIENAPT00000018327	ENSP00000423827.1	28.0	599	265	14	81	625	83	569	2.4e-56	219.9
PIENAPT00000018327	ENSP00000344260.5	29.1	592	253	14	93	632	163	639	3.1e-56	219.5
PIENAPT00000018327	ENSP00000465341.1	35.3	363	131	4	90	451	85	344	5.3e-56	218.8
PIENAPT00000018327	ENSP00000259056.4	32.0	456	159	8	81	489	456	807	5.8e-55	215.3
PIENAPT00000018327	ENSP00000314500.5	28.9	567	231	15	111	623	106	554	7.6e-55	214.9
PIENAPT00000018327	ENSP00000364150.3	37.1	367	167	9	308	621	219	574	3.8e-54	212.6
PIENAPT00000018329	ENSP00000376570.3	27.6	536	195	11	64	452	58	547	4.8e-46	185.7
PIENAPT00000018329	ENSP00000387239.1	29.1	464	146	9	64	381	58	484	4.5e-44	179.1
PIENAPT00000018329	ENSP00000355632.4	27.7	495	230	14	70	452	85	563	1.3e-43	177.6
PIENAPT00000018329	ENSP00000366889.2	30.5	442	237	14	75	457	100	530	1.7e-43	177.2
PIENAPT00000018329	ENSP00000269195.4	27.5	480	215	14	90	452	85	548	1.1e-42	174.5
PIENAPT00000018329	ENSP00000297107.6	27.9	499	238	15	75	457	100	592	3.0e-40	166.4
PIENAPT00000018329	ENSP00000436604.2	28.2	582	272	21	6	455	10	577	7.5e-39	161.8
PIENAPT00000018329	ENSP00000444171.1	25.9	506	181	10	81	431	134	600	2.2e-38	160.2
PIENAPT00000018329	ENSP00000348668.2	25.9	506	181	10	81	431	134	600	2.2e-38	160.2
PIENAPT00000018329	ENSP00000447852.1	29.2	517	229	19	63	455	71	574	3.7e-38	159.5
PIENAPT00000018329	ENSP00000288988.6	27.5	495	228	18	78	454	68	549	3.5e-36	152.9
PIENAPT00000018329	ENSP00000385435.1	27.5	495	228	18	78	454	48	529	3.5e-36	152.9
PIENAPT00000018329	ENSP00000423313.1	26.6	493	239	16	81	456	100	586	1.0e-35	151.4
PIENAPT00000018329	ENSP00000423827.1	26.6	493	239	16	81	456	83	569	1.0e-35	151.4
PIENAPT00000018329	ENSP00000336729.4	27.1	521	250	20	50	454	48	554	2.3e-35	150.2
PIENAPT00000018329	ENSP00000402970.3	27.1	521	250	20	50	454	48	554	2.3e-35	150.2
PIENAPT00000018329	ENSP00000376465.3	26.6	462	154	10	64	373	125	553	8.6e-35	148.3
PIENAPT00000018329	ENSP00000265000.4	26.0	519	241	18	64	455	150	652	1.6e-33	144.1
PIENAPT00000018329	ENSP00000500791.1	26.8	407	178	10	63	355	94	494	3.6e-33	142.9
PIENAPT00000018329	ENSP00000329846.8	26.8	407	178	10	63	355	94	494	3.6e-33	142.9
PIENAPT00000018329	ENSP00000451420.1	28.7	383	162	10	50	322	48	429	5.2e-32	139.0
PIENAPT00000018329	ENSP00000451200.1	28.7	383	162	10	50	322	48	429	5.2e-32	139.0
PIENAPT00000018329	ENSP00000227756.4	24.5	539	200	15	75	454	108	598	1.2e-31	137.9
PIENAPT00000018329	ENSP00000364150.3	32.7	297	130	9	208	452	296	574	2.6e-31	136.7
PIENAPT00000018329	ENSP00000386955.1	35.7	199	79	4	223	373	94	291	6.4e-30	132.1
PIENAPT00000018325	ENSP00000376570.3	35.8	536	251	11	64	552	58	547	3.5e-85	315.8
PIENAPT00000018325	ENSP00000387239.1	38.6	464	202	9	64	481	58	484	3.3e-83	309.3
PIENAPT00000018325	ENSP00000269195.4	34.3	510	242	11	90	552	85	548	4.4e-80	298.9
PIENAPT00000018325	ENSP00000436604.2	34.8	618	285	17	6	555	10	577	3.7e-79	295.8
PIENAPT00000018325	ENSP00000447852.1	36.5	553	242	15	63	555	71	574	2.4e-78	293.1
PIENAPT00000018325	ENSP00000355632.4	34.0	532	249	11	70	552	85	563	3.2e-78	292.7
PIENAPT00000018325	ENSP00000395122.2	33.6	532	247	9	88	555	118	607	1.1e-73	277.7
PIENAPT00000018325	ENSP00000416787.1	33.6	532	247	9	88	555	118	607	1.1e-73	277.7
PIENAPT00000018325	ENSP00000444171.1	33.4	509	239	10	81	531	134	600	2.2e-71	270.0
PIENAPT00000018325	ENSP00000348668.2	33.4	509	239	10	81	531	134	600	2.2e-71	270.0
PIENAPT00000018325	ENSP00000364150.3	34.9	518	237	13	89	552	103	574	3.7e-71	269.2
PIENAPT00000018325	ENSP00000297107.6	33.6	533	264	14	75	557	100	592	7.1e-70	265.0
PIENAPT00000018325	ENSP00000376465.3	34.8	465	212	9	64	473	125	553	3.9e-68	259.2
PIENAPT00000018325	ENSP00000336729.4	32.7	559	270	17	50	554	48	554	8.6e-68	258.1
PIENAPT00000018325	ENSP00000402970.3	32.7	559	270	17	50	554	48	554	8.6e-68	258.1
PIENAPT00000018325	ENSP00000288988.6	32.5	532	254	15	78	554	68	549	1.2e-66	254.2
PIENAPT00000018325	ENSP00000385435.1	32.5	532	254	15	78	554	48	529	1.2e-66	254.2
PIENAPT00000018325	ENSP00000423313.1	31.5	530	266	13	81	556	100	586	3.1e-65	249.6
PIENAPT00000018325	ENSP00000423827.1	31.5	530	266	13	81	556	83	569	3.1e-65	249.6
PIENAPT00000018325	ENSP00000465341.1	43.5	294	131	3	90	382	85	344	4.0e-65	249.2
PIENAPT00000018325	ENSP00000344260.5	32.5	523	255	13	93	563	163	639	1.2e-64	247.7
PIENAPT00000018325	ENSP00000451420.1	36.1	421	182	7	50	422	48	429	2.0e-64	246.9
PIENAPT00000018325	ENSP00000451200.1	36.1	421	182	7	50	422	48	429	2.0e-64	246.9
PIENAPT00000018325	ENSP00000259056.4	36.4	387	164	6	81	420	456	807	8.4e-63	241.5
PIENAPT00000018325	ENSP00000265000.4	31.2	554	268	18	64	555	150	652	1.9e-62	240.4
PIENAPT00000018326	ENSP00000497305.1	30.5	177	107	8	48	217	390	557	2.3e-10	66.6
PIENAPT00000018326	ENSP00000252318.2	30.5	177	107	8	48	217	460	627	2.3e-10	66.6
PIENAPT00000018326	ENSP00000447852.1	28.8	184	102	8	48	215	404	574	5.7e-09	62.0
PIENAPT00000018326	ENSP00000436604.2	28.8	184	102	8	48	215	407	577	5.7e-09	62.0
PIENAPT00000018326	ENSP00000500654.1	41.6	77	38	4	43	115	55	128	2.2e-08	60.1
PIENAPT00000018326	ENSP00000500049.1	41.6	77	38	4	43	115	194	267	2.2e-08	60.1
PIENAPT00000018326	ENSP00000500791.1	41.6	77	38	4	43	115	421	494	2.2e-08	60.1
PIENAPT00000018326	ENSP00000500593.1	41.6	77	38	4	43	115	55	128	2.2e-08	60.1
PIENAPT00000018326	ENSP00000380488.2	41.6	77	38	4	43	115	55	128	2.2e-08	60.1
PIENAPT00000018326	ENSP00000394446.2	41.6	77	38	4	43	115	194	267	2.2e-08	60.1
PIENAPT00000018326	ENSP00000329846.8	41.6	77	38	4	43	115	421	494	2.2e-08	60.1
PIENAPT00000018326	ENSP00000440544.1	41.6	77	38	4	43	115	55	128	2.2e-08	60.1
PIENAPT00000018326	ENSP00000336729.4	27.7	173	106	10	48	214	395	554	2.6e-06	53.1
PIENAPT00000018326	ENSP00000402970.3	27.7	173	106	10	48	214	395	554	2.6e-06	53.1
PIENAPT00000018333	ENSP00000355632.4	47.0	181	89	6	4	183	331	505	8.4e-40	162.9
PIENAPT00000018333	ENSP00000376570.3	45.7	175	87	7	4	175	315	484	1.2e-38	159.1
PIENAPT00000018333	ENSP00000387239.1	45.7	175	87	7	4	175	315	484	1.2e-38	159.1
PIENAPT00000018333	ENSP00000269195.4	43.7	174	92	6	4	175	316	485	7.9e-38	156.4
PIENAPT00000018333	ENSP00000444171.1	44.6	168	88	3	4	167	379	545	1.3e-37	155.6
PIENAPT00000018333	ENSP00000348668.2	44.6	168	88	3	4	167	379	545	1.3e-37	155.6
PIENAPT00000018333	ENSP00000376465.3	44.6	168	88	3	4	167	387	553	1.8e-37	155.2
PIENAPT00000018333	ENSP00000386955.1	44.6	168	88	3	4	167	125	291	1.8e-37	155.2
PIENAPT00000018333	ENSP00000447852.1	44.2	190	93	6	1	183	328	511	8.1e-35	146.4
PIENAPT00000018333	ENSP00000436604.2	44.2	190	93	6	1	183	331	514	8.1e-35	146.4
PIENAPT00000018333	ENSP00000314500.5	41.4	174	95	5	4	172	310	481	1.8e-34	145.2
PIENAPT00000018333	ENSP00000288988.6	41.4	174	95	5	4	172	305	476	1.8e-34	145.2
PIENAPT00000018333	ENSP00000385435.1	41.4	174	95	5	4	172	285	456	1.8e-34	145.2
PIENAPT00000018333	ENSP00000364150.3	44.2	172	85	5	1	167	332	497	1.7e-32	138.7
PIENAPT00000018333	ENSP00000406399.1	48.1	131	65	3	4	133	272	400	2.2e-32	138.3
PIENAPT00000018333	ENSP00000395122.2	56.6	106	45	1	4	109	350	454	1.1e-31	136.0
PIENAPT00000018333	ENSP00000416787.1	56.6	106	45	1	4	109	350	454	1.1e-31	136.0
PIENAPT00000018333	ENSP00000259056.4	51.3	113	53	2	4	114	695	807	2.4e-31	134.8
PIENAPT00000018333	ENSP00000336729.4	52.6	114	52	2	4	116	317	429	2.4e-31	134.8
PIENAPT00000018333	ENSP00000402970.3	52.6	114	52	2	4	116	317	429	2.4e-31	134.8
PIENAPT00000018333	ENSP00000451420.1	52.6	114	52	2	4	116	317	429	2.4e-31	134.8
PIENAPT00000018333	ENSP00000451200.1	52.6	114	52	2	4	116	317	429	2.4e-31	134.8
PIENAPT00000018333	ENSP00000297107.6	45.3	150	74	6	4	148	342	488	2.1e-30	131.7
PIENAPT00000018333	ENSP00000366889.2	45.3	150	74	6	4	148	280	426	2.1e-30	131.7
PIENAPT00000018333	ENSP00000252318.2	39.5	190	102	7	4	186	381	564	7.9e-30	129.8
PIENAPT00000009322	ENSP00000251047.4	44.4	468	243	6	27	488	43	499	4.1e-88	324.7
PIENAPT00000009322	ENSP00000310431.5	43.5	246	134	4	9	252	10	252	1.7e-49	196.4
PIENAPT00000009322	ENSP00000303366.7	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009322	ENSP00000511580.1	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009322	ENSP00000423998.1	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009322	ENSP00000425229.1	34.2	219	129	4	33	247	57	264	9.8e-34	144.1
PIENAPT00000009323	ENSP00000251047.4	44.9	479	247	6	27	499	43	510	2.8e-92	338.6
PIENAPT00000009323	ENSP00000310431.5	43.5	246	134	4	9	252	10	252	1.7e-49	196.4
PIENAPT00000009323	ENSP00000303366.7	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009323	ENSP00000511580.1	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009323	ENSP00000423998.1	36.5	219	131	4	33	247	57	271	1.5e-37	156.8
PIENAPT00000009323	ENSP00000425229.1	34.2	219	129	4	33	247	57	264	1.0e-33	144.1
PIENAPT00000004933	ENSP00000361140.3	36.8	291	139	6	24	271	33	321	8.3e-46	183.3
PIENAPT00000004933	ENSP00000480713.1	36.8	291	139	6	24	271	33	321	8.3e-46	183.3
PIENAPT00000004933	ENSP00000312606.4	36.8	291	139	6	24	271	33	321	8.3e-46	183.3
PIENAPT00000004933	ENSP00000242375.3	38.4	279	138	6	27	271	44	322	1.4e-45	182.6
PIENAPT00000004933	ENSP00000370129.4	37.1	302	156	6	4	271	18	319	4.1e-45	181.0
PIENAPT00000004933	ENSP00000370254.4	38.2	293	146	7	14	271	27	319	7.0e-45	180.3
PIENAPT00000004933	ENSP00000401327.3	37.8	291	146	7	16	271	29	319	2.7e-44	178.3
PIENAPT00000004933	ENSP00000474882.1	37.8	291	146	7	16	271	6	296	2.7e-44	178.3
PIENAPT00000004933	ENSP00000369927.3	37.8	291	146	7	16	271	29	319	2.7e-44	178.3
PIENAPT00000004933	ENSP00000369814.1	37.1	291	148	7	16	271	29	319	5.9e-44	177.2
PIENAPT00000004933	ENSP00000263126.1	37.1	291	148	7	16	271	29	319	5.9e-44	177.2
PIENAPT00000004933	ENSP00000392694.2	36.4	291	147	5	4	271	18	293	6.1e-41	167.2
PIENAPT00000004933	ENSP00000352584.4	35.4	280	144	8	27	271	35	312	1.5e-39	162.5
PIENAPT00000004933	ENSP00000389289.1	33.8	281	149	8	27	272	63	341	4.1e-37	154.5
PIENAPT00000004933	ENSP00000498877.1	33.8	281	149	8	27	272	35	313	4.1e-37	154.5
PIENAPT00000004933	ENSP00000397009.2	33.8	281	149	8	27	272	63	341	4.1e-37	154.5
